file,label
train/cifar10_train__6118.png,6
train/cifar10_train__6119.png,7
train/cifar10_train__6120.png,1
train/cifar10_train__6121.png,1
train/cifar10_train__6122.png,1
train/cifar10_train__6123.png,8
train/cifar10_train__6124.png,0
train/cifar10_train__6125.png,6
train/cifar10_train__6126.png,2
train/cifar10_train__6127.png,6
train/cifar10_train__6128.png,4
train/cifar10_train__6129.png,9
train/cifar10_train__6130.png,1
train/cifar10_train__6131.png,5
train/cifar10_train__6132.png,0
train/cifar10_train__6133.png,2
train/cifar10_train__6134.png,8
train/cifar10_train__6135.png,3
train/cifar10_train__6136.png,1
train/cifar10_train__6137.png,1
train/cifar10_train__6138.png,8
train/cifar10_train__6139.png,8
train/cifar10_train__6140.png,5
train/cifar10_train__6141.png,1
train/cifar10_train__6142.png,0
train/cifar10_train__6143.png,8
train/cifar10_train__6144.png,4
train/cifar10_train__6145.png,6
train/cifar10_train__6146.png,2
train/cifar10_train__6147.png,7
train/cifar10_train__6148.png,6
train/cifar10_train__6149.png,9
train/cifar10_train__6150.png,9
train/cifar10_train__6151.png,3
train/cifar10_train__6152.png,9
train/cifar10_train__6153.png,8
train/cifar10_train__6154.png,5
train/cifar10_train__6155.png,5
train/cifar10_train__6156.png,2
train/cifar10_train__6157.png,7
train/cifar10_train__6158.png,9
train/cifar10_train__6159.png,8
train/cifar10_train__6160.png,8
train/cifar10_train__6161.png,1
train/cifar10_train__6162.png,3
train/cifar10_train__6163.png,9
train/cifar10_train__6164.png,7
train/cifar10_train__6165.png,0
train/cifar10_train__6166.png,8
train/cifar10_train__6167.png,3
train/cifar10_train__6168.png,4
train/cifar10_train__6169.png,3
train/cifar10_train__6170.png,0
train/cifar10_train__6171.png,9
train/cifar10_train__6172.png,6
train/cifar10_train__6173.png,4
train/cifar10_train__6174.png,9
train/cifar10_train__6175.png,4
train/cifar10_train__6176.png,8
train/cifar10_train__6177.png,2
train/cifar10_train__6178.png,9
train/cifar10_train__6179.png,6
train/cifar10_train__6180.png,4
train/cifar10_train__6181.png,4
train/cifar10_train__6182.png,8
train/cifar10_train__6183.png,9
train/cifar10_train__6184.png,5
train/cifar10_train__6185.png,3
train/cifar10_train__6186.png,3
train/cifar10_train__6187.png,0
train/cifar10_train__6188.png,0
train/cifar10_train__6189.png,7
train/cifar10_train__6190.png,0
train/cifar10_train__6191.png,1
train/cifar10_train__6192.png,8
train/cifar10_train__6193.png,6
train/cifar10_train__6194.png,7
train/cifar10_train__6195.png,9
train/cifar10_train__6196.png,1
train/cifar10_train__6197.png,7
train/cifar10_train__6198.png,3
train/cifar10_train__6199.png,3
train/cifar10_train__6200.png,3
train/cifar10_train__6201.png,9
train/cifar10_train__6202.png,5
train/cifar10_train__6203.png,4
train/cifar10_train__6204.png,4
train/cifar10_train__6205.png,3
train/cifar10_train__6206.png,4
train/cifar10_train__6207.png,3
train/cifar10_train__6208.png,3
train/cifar10_train__6209.png,2
train/cifar10_train__6210.png,2
train/cifar10_train__6211.png,4
train/cifar10_train__6212.png,4
train/cifar10_train__6213.png,6
train/cifar10_train__6214.png,4
train/cifar10_train__6215.png,5
train/cifar10_train__6216.png,7
train/cifar10_train__6217.png,3
train/cifar10_train__6218.png,7
train/cifar10_train__6219.png,8
train/cifar10_train__6220.png,5
train/cifar10_train__6221.png,0
train/cifar10_train__6222.png,5
train/cifar10_train__6223.png,3
train/cifar10_train__6224.png,6
train/cifar10_train__6225.png,8
train/cifar10_train__6226.png,1
train/cifar10_train__6227.png,2
train/cifar10_train__6228.png,2
train/cifar10_train__6229.png,3
train/cifar10_train__6230.png,2
train/cifar10_train__6231.png,1
train/cifar10_train__6232.png,5
train/cifar10_train__6233.png,1
train/cifar10_train__6234.png,4
train/cifar10_train__6235.png,7
train/cifar10_train__6236.png,2
train/cifar10_train__6237.png,9
train/cifar10_train__6238.png,8
train/cifar10_train__6239.png,7
train/cifar10_train__6240.png,0
train/cifar10_train__6241.png,1
train/cifar10_train__6242.png,0
train/cifar10_train__6243.png,4
train/cifar10_train__6244.png,1
train/cifar10_train__6245.png,9
train/cifar10_train__6246.png,6
train/cifar10_train__6247.png,8
train/cifar10_train__6248.png,5
train/cifar10_train__6249.png,4
train/cifar10_train__6250.png,8
train/cifar10_train__6251.png,4
train/cifar10_train__6252.png,6
train/cifar10_train__6253.png,5
train/cifar10_train__6254.png,6
train/cifar10_train__6255.png,7
train/cifar10_train__6256.png,3
train/cifar10_train__6257.png,7
train/cifar10_train__6258.png,9
train/cifar10_train__6259.png,5
train/cifar10_train__6260.png,0
train/cifar10_train__6261.png,7
train/cifar10_train__6262.png,6
train/cifar10_train__6263.png,3
train/cifar10_train__6264.png,9
train/cifar10_train__6265.png,2
train/cifar10_train__6266.png,4
train/cifar10_train__6267.png,6
train/cifar10_train__6268.png,9
train/cifar10_train__6269.png,1
train/cifar10_train__6270.png,4
train/cifar10_train__6271.png,7
train/cifar10_train__6272.png,1
train/cifar10_train__6273.png,6
train/cifar10_train__6274.png,4
train/cifar10_train__6275.png,9
train/cifar10_train__6276.png,0
train/cifar10_train__6277.png,6
train/cifar10_train__6278.png,7
train/cifar10_train__6279.png,5
train/cifar10_train__6280.png,4
train/cifar10_train__6281.png,4
train/cifar10_train__6282.png,9
train/cifar10_train__6283.png,7
train/cifar10_train__6284.png,3
train/cifar10_train__6285.png,1
train/cifar10_train__6286.png,9
train/cifar10_train__6287.png,7
train/cifar10_train__6288.png,9
train/cifar10_train__6289.png,4
train/cifar10_train__6290.png,6
train/cifar10_train__6291.png,7
train/cifar10_train__6292.png,4
train/cifar10_train__6293.png,9
train/cifar10_train__6294.png,6
train/cifar10_train__6295.png,1
train/cifar10_train__6296.png,2
train/cifar10_train__6297.png,6
train/cifar10_train__6298.png,4
train/cifar10_train__6299.png,7
train/cifar10_train__6300.png,6
train/cifar10_train__6301.png,7
train/cifar10_train__6302.png,1
train/cifar10_train__6303.png,4
train/cifar10_train__6304.png,3
train/cifar10_train__6305.png,2
train/cifar10_train__6306.png,3
train/cifar10_train__6307.png,7
train/cifar10_train__6308.png,0
train/cifar10_train__6309.png,3
train/cifar10_train__6310.png,9
train/cifar10_train__6311.png,4
train/cifar10_train__6312.png,0
train/cifar10_train__6313.png,0
train/cifar10_train__6314.png,4
train/cifar10_train__6315.png,2
train/cifar10_train__6316.png,8
train/cifar10_train__6317.png,2
train/cifar10_train__6318.png,1
train/cifar10_train__6319.png,3
train/cifar10_train__6320.png,7
train/cifar10_train__6321.png,7
train/cifar10_train__6322.png,8
train/cifar10_train__6323.png,2
train/cifar10_train__6324.png,3
train/cifar10_train__6325.png,1
train/cifar10_train__6326.png,7
train/cifar10_train__6327.png,2
train/cifar10_train__6328.png,0
train/cifar10_train__6329.png,7
train/cifar10_train__6330.png,3
train/cifar10_train__6331.png,4
train/cifar10_train__6332.png,3
train/cifar10_train__6333.png,5
train/cifar10_train__6334.png,2
train/cifar10_train__6335.png,7
train/cifar10_train__6336.png,6
train/cifar10_train__6337.png,8
train/cifar10_train__6338.png,5
train/cifar10_train__6339.png,4
train/cifar10_train__6340.png,5
train/cifar10_train__6341.png,2
train/cifar10_train__6342.png,8
train/cifar10_train__6343.png,3
train/cifar10_train__6344.png,4
train/cifar10_train__6345.png,5
train/cifar10_train__6346.png,8
train/cifar10_train__6347.png,1
train/cifar10_train__6348.png,3
train/cifar10_train__6349.png,1
train/cifar10_train__6350.png,6
train/cifar10_train__6351.png,3
train/cifar10_train__6352.png,5
train/cifar10_train__6353.png,1
train/cifar10_train__6354.png,0
train/cifar10_train__6355.png,5
train/cifar10_train__6356.png,1
train/cifar10_train__6357.png,9
train/cifar10_train__6358.png,5
train/cifar10_train__6359.png,2
train/cifar10_train__6360.png,9
train/cifar10_train__6361.png,4
train/cifar10_train__6362.png,2
train/cifar10_train__6363.png,7
train/cifar10_train__6364.png,9
train/cifar10_train__6365.png,9
train/cifar10_train__6366.png,1
train/cifar10_train__6367.png,6
train/cifar10_train__6368.png,3
train/cifar10_train__6369.png,2
train/cifar10_train__6370.png,0
train/cifar10_train__6371.png,1
train/cifar10_train__6372.png,7
train/cifar10_train__6373.png,0
train/cifar10_train__6374.png,0
train/cifar10_train__6375.png,1
train/cifar10_train__6376.png,0
train/cifar10_train__6377.png,5
train/cifar10_train__6378.png,4
train/cifar10_train__6379.png,8
train/cifar10_train__6380.png,0
train/cifar10_train__6381.png,9
train/cifar10_train__6382.png,0
train/cifar10_train__6383.png,1
train/cifar10_train__6384.png,9
train/cifar10_train__6385.png,3
train/cifar10_train__6386.png,7
train/cifar10_train__6387.png,4
train/cifar10_train__6388.png,2
train/cifar10_train__6389.png,4
train/cifar10_train__6390.png,2
train/cifar10_train__6391.png,6
train/cifar10_train__6392.png,2
train/cifar10_train__6393.png,0
train/cifar10_train__6394.png,3
train/cifar10_train__6395.png,6
train/cifar10_train__6396.png,0
train/cifar10_train__6397.png,8
train/cifar10_train__6398.png,7
train/cifar10_train__6399.png,0
train/cifar10_train__6400.png,0
train/cifar10_train__6401.png,7
train/cifar10_train__6402.png,3
train/cifar10_train__6403.png,8
train/cifar10_train__6404.png,3
train/cifar10_train__6405.png,3
train/cifar10_train__6406.png,6
train/cifar10_train__6407.png,8
train/cifar10_train__6408.png,2
train/cifar10_train__6409.png,7
train/cifar10_train__6410.png,4
train/cifar10_train__6411.png,1
train/cifar10_train__6412.png,2
train/cifar10_train__6413.png,9
train/cifar10_train__6414.png,2
train/cifar10_train__6415.png,4
train/cifar10_train__6416.png,6
train/cifar10_train__6417.png,6
train/cifar10_train__6418.png,8
train/cifar10_train__6419.png,5
train/cifar10_train__6420.png,1
train/cifar10_train__6421.png,4
train/cifar10_train__6422.png,3
train/cifar10_train__6423.png,7
train/cifar10_train__6424.png,5
train/cifar10_train__6425.png,0
train/cifar10_train__6426.png,9
train/cifar10_train__6427.png,2
train/cifar10_train__6428.png,0
train/cifar10_train__6429.png,1
train/cifar10_train__6430.png,3
train/cifar10_train__6431.png,9
train/cifar10_train__6432.png,4
train/cifar10_train__6433.png,3
train/cifar10_train__6434.png,1
train/cifar10_train__6435.png,8
train/cifar10_train__6436.png,5
train/cifar10_train__6437.png,4
train/cifar10_train__6438.png,9
train/cifar10_train__6439.png,9
train/cifar10_train__6440.png,0
train/cifar10_train__6441.png,7
train/cifar10_train__6442.png,6
train/cifar10_train__6443.png,5
train/cifar10_train__6444.png,5
train/cifar10_train__6445.png,2
train/cifar10_train__6446.png,1
train/cifar10_train__6447.png,6
train/cifar10_train__6448.png,2
train/cifar10_train__6449.png,7
train/cifar10_train__6450.png,4
train/cifar10_train__6451.png,6
train/cifar10_train__6452.png,4
train/cifar10_train__6453.png,1
train/cifar10_train__6454.png,6
train/cifar10_train__6455.png,5
train/cifar10_train__6456.png,1
train/cifar10_train__6457.png,9
train/cifar10_train__6458.png,3
train/cifar10_train__6459.png,8
train/cifar10_train__6460.png,7
train/cifar10_train__6461.png,2
train/cifar10_train__6462.png,3
train/cifar10_train__6463.png,6
train/cifar10_train__6464.png,1
train/cifar10_train__6465.png,4
train/cifar10_train__6466.png,3
train/cifar10_train__6467.png,2
train/cifar10_train__6468.png,8
train/cifar10_train__6469.png,2
train/cifar10_train__6470.png,8
train/cifar10_train__6471.png,6
train/cifar10_train__6472.png,4
train/cifar10_train__6473.png,6
train/cifar10_train__6474.png,8
train/cifar10_train__6475.png,4
train/cifar10_train__6476.png,5
train/cifar10_train__6477.png,2
train/cifar10_train__6478.png,8
train/cifar10_train__6479.png,0
train/cifar10_train__6480.png,9
train/cifar10_train__6481.png,7
train/cifar10_train__6482.png,3
train/cifar10_train__6483.png,5
train/cifar10_train__6484.png,2
train/cifar10_train__6485.png,4
train/cifar10_train__6486.png,6
train/cifar10_train__6487.png,7
train/cifar10_train__6488.png,2
train/cifar10_train__6489.png,1
train/cifar10_train__6490.png,3
train/cifar10_train__6491.png,3
train/cifar10_train__6492.png,3
train/cifar10_train__6493.png,3
train/cifar10_train__6494.png,1
train/cifar10_train__6495.png,1
train/cifar10_train__6496.png,3
train/cifar10_train__6497.png,7
train/cifar10_train__6498.png,4
train/cifar10_train__6499.png,2
train/cifar10_train__6500.png,6
train/cifar10_train__6501.png,8
train/cifar10_train__6502.png,2
train/cifar10_train__6503.png,0
train/cifar10_train__6504.png,0
train/cifar10_train__6505.png,4
train/cifar10_train__6506.png,6
train/cifar10_train__6507.png,3
train/cifar10_train__6508.png,8
train/cifar10_train__6509.png,4
train/cifar10_train__6510.png,6
train/cifar10_train__6511.png,3
train/cifar10_train__6512.png,0
train/cifar10_train__6513.png,7
train/cifar10_train__6514.png,8
train/cifar10_train__6515.png,1
train/cifar10_train__6516.png,9
train/cifar10_train__6517.png,6
train/cifar10_train__6518.png,0
train/cifar10_train__6519.png,5
train/cifar10_train__6520.png,2
train/cifar10_train__6521.png,6
train/cifar10_train__6522.png,7
train/cifar10_train__6523.png,6
train/cifar10_train__6524.png,4
train/cifar10_train__6525.png,9
train/cifar10_train__6526.png,6
train/cifar10_train__6527.png,4
train/cifar10_train__6528.png,7
train/cifar10_train__6529.png,8
train/cifar10_train__6530.png,5
train/cifar10_train__6531.png,9
train/cifar10_train__6532.png,4
train/cifar10_train__6533.png,5
train/cifar10_train__6534.png,1
train/cifar10_train__6535.png,4
train/cifar10_train__6536.png,6
train/cifar10_train__6537.png,6
train/cifar10_train__6538.png,7
train/cifar10_train__6539.png,9
train/cifar10_train__6540.png,3
train/cifar10_train__6541.png,8
train/cifar10_train__6542.png,2
train/cifar10_train__6543.png,0
train/cifar10_train__6544.png,1
train/cifar10_train__6545.png,6
train/cifar10_train__6546.png,9
train/cifar10_train__6547.png,2
train/cifar10_train__6548.png,6
train/cifar10_train__6549.png,2
train/cifar10_train__6550.png,1
train/cifar10_train__6551.png,6
train/cifar10_train__6552.png,7
train/cifar10_train__6553.png,0
train/cifar10_train__6554.png,6
train/cifar10_train__6555.png,3
train/cifar10_train__6556.png,3
train/cifar10_train__6557.png,3
train/cifar10_train__6558.png,2
train/cifar10_train__6559.png,1
train/cifar10_train__6560.png,4
train/cifar10_train__6561.png,5
train/cifar10_train__6562.png,4
train/cifar10_train__6563.png,0
train/cifar10_train__6564.png,7
train/cifar10_train__6565.png,8
train/cifar10_train__6566.png,6
train/cifar10_train__6567.png,3
train/cifar10_train__6568.png,7
train/cifar10_train__6569.png,4
train/cifar10_train__6570.png,0
train/cifar10_train__6571.png,9
train/cifar10_train__6572.png,6
train/cifar10_train__6573.png,7
train/cifar10_train__6574.png,3
train/cifar10_train__6575.png,5
train/cifar10_train__6576.png,8
train/cifar10_train__6577.png,5
train/cifar10_train__6578.png,6
train/cifar10_train__6579.png,9
train/cifar10_train__6580.png,5
train/cifar10_train__6581.png,6
train/cifar10_train__6582.png,6
train/cifar10_train__6583.png,2
train/cifar10_train__6584.png,3
train/cifar10_train__6585.png,3
train/cifar10_train__6586.png,4
train/cifar10_train__6587.png,9
train/cifar10_train__6588.png,7
train/cifar10_train__6589.png,1
train/cifar10_train__6590.png,3
train/cifar10_train__6591.png,4
train/cifar10_train__6592.png,6
train/cifar10_train__6593.png,2
train/cifar10_train__6594.png,4
train/cifar10_train__6595.png,3
train/cifar10_train__6596.png,3
train/cifar10_train__6597.png,0
train/cifar10_train__6598.png,8
train/cifar10_train__6599.png,6
train/cifar10_train__6600.png,7
train/cifar10_train__6601.png,7
train/cifar10_train__6602.png,3
train/cifar10_train__6603.png,4
train/cifar10_train__6604.png,5
train/cifar10_train__6605.png,4
train/cifar10_train__6606.png,2
train/cifar10_train__6607.png,3
